ImageIndex,identification_method,phylum,class,order,family,genus,species,sex,lifestage,caption,media_descriptor,image_file,copyright_institution,photographer,source
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus penetrans,female,,posterior,,https://nematode.unl.edu/ppenet7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus coffeae,female,,head,Anterior,https://nematode.unl.edu/pracoff1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus coffeae,female,,vulva,,https://nematode.unl.edu/pracoff10.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus coffeae,female,,head,Anterior,https://nematode.unl.edu/pracoff11.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus coffeae,juvenile,,head,Anterior,https://nematode.unl.edu/pracoff12.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus coffeae,juvenile,,tail,,https://nematode.unl.edu/pracoff13.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus coffeae,,,body,,https://nematode.unl.edu/pracoff16.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus coffeae,,,lateral field,,https://nematode.unl.edu/pracoff17.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus coffeae,,,lip region,,https://nematode.unl.edu/pracoff18.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus coffeae,,,tail,,https://nematode.unl.edu/pracoff19.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus coffeae,female,,lateral field,,https://nematode.unl.edu/pracoff2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus coffeae,,,anterior,,https://nematode.unl.edu/pracoff20.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus coffeae,,,spermatheca,,https://nematode.unl.edu/pracoff3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus coffeae,female,,head,Anterior,https://nematode.unl.edu/pracoff4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus coffeae,female,,median bulb,,https://nematode.unl.edu/pracoff5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus coffeae,female,,tail,,https://nematode.unl.edu/pracoff6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus coffeae,female,,body,,https://nematode.unl.edu/pracoff7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus coffeae,female,,lateral field,,https://nematode.unl.edu/pracoff8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus coffeae,,,spermatheca,,https://nematode.unl.edu/pracoff9.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus comallariae,female,,body,,https://nematode.unl.edu/praconva1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus comallariae,female,,vulva,,https://nematode.unl.edu/praconva10.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,male,,head,Anterior,https://nematode.unl.edu/praconva11.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,male,,head,Anterior,https://nematode.unl.edu/praconva12.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,male,,tail,,https://nematode.unl.edu/praconva13.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,male,,head,Anterior,https://nematode.unl.edu/praconva2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus,female,,tail,,https://nematode.unl.edu/praconva3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus convallariae,,,spermatheca,,https://nematode.unl.edu/praconva4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus comallariae,female,,vulva,,https://nematode.unl.edu/praconva5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,male,,head,Anterior,https://nematode.unl.edu/praconva6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus convallariae,female,,tail,,https://nematode.unl.edu/praconva7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,female,,lateral field,,https://nematode.unl.edu/praconva8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,,female,,body,,https://nematode.unl.edu/praconva9.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,female,,head,Anterior,https://nematode.unl.edu/pracren1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,female,,head,Anterior,https://nematode.unl.edu/pracren10.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,female,,tail,,https://nematode.unl.edu/pracren11.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,juvenile,,anterior,,https://nematode.unl.edu/pracren12.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,juvenile,,posterior,,https://nematode.unl.edu/pracren13.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,female,,lateral lines,,https://nematode.unl.edu/pracren14.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,female,,body,,https://nematode.unl.edu/pracren15.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,female,,lip region,,https://nematode.unl.edu/pracren16.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,female,,anterior ovary/vulva,,https://nematode.unl.edu/pracren17.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,female,,tail,,https://nematode.unl.edu/pracren18.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,female,,head,Anterior,https://nematode.unl.edu/pracren19.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,,,head,Anterior,https://nematode.unl.edu/pracren2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,female,,tail,,https://nematode.unl.edu/pracren20.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,female,,lateral field,,https://nematode.unl.edu/pracren21.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,,,tail,,https://nematode.unl.edu/pracren3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,female,,head/esophagus,Anterior,https://nematode.unl.edu/pracren4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,female,,excretory pore,,https://nematode.unl.edu/pracren5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,female,,head,Anterior,https://nematode.unl.edu/pracren6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,female,,tail,,https://nematode.unl.edu/pracren7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,juvenile,,head,Anterior,https://nematode.unl.edu/pracren8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus crenatus,juvenile,,tail,,https://nematode.unl.edu/pracren9.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,body,,https://nematode.unl.edu/praflak1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,tail,,https://nematode.unl.edu/praflak10.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,head,Anterior,https://nematode.unl.edu/praflak11.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,head,Anterior,https://nematode.unl.edu/praflak2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,tail,,https://nematode.unl.edu/praflak3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,body,,https://nematode.unl.edu/praflak4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,head,Anterior,https://nematode.unl.edu/praflak5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,male,,tail,,https://nematode.unl.edu/praflak6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,head,Anterior,https://nematode.unl.edu/praflak7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,tail,,https://nematode.unl.edu/praflak8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus flakkensis,female,,head,Anterior,https://nematode.unl.edu/praflak9.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,juvenile,,body,,https://nematode.unl.edu/prahex1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,juvenile,,head,Anterior,https://nematode.unl.edu/prahex2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,juvenile,,tail,,https://nematode.unl.edu/prahex3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus hexincisus,juvenile,,head,Anterior,https://nematode.unl.edu/prahex4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus alleni,female,,body,,https://nematode.unl.edu/pralle1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus alleni,female,,head,Anterior,https://nematode.unl.edu/pralle2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus alleni,female,,tail,,https://nematode.unl.edu/pralle3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus alleni,female,,head,Anterior,https://nematode.unl.edu/pralle4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus alleni,,,tail,,https://nematode.unl.edu/pralle5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,female,,anterior,,https://nematode.unl.edu/praneg1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,male,,tail,,https://nematode.unl.edu/praneg10.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,female,,head,Anterior,https://nematode.unl.edu/praneg11.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,,,median bulb,,https://nematode.unl.edu/praneg12.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,female,,body,,https://nematode.unl.edu/praneg13.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,male,,tail,,https://nematode.unl.edu/praneg14.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,female,,head,Anterior,https://nematode.unl.edu/praneg15.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,female,,head,Anterior,https://nematode.unl.edu/praneg16.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,male,,tail,,https://nematode.unl.edu/praneg17.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,female,,head,Anterior,https://nematode.unl.edu/praneg2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,female,,anterior,,https://nematode.unl.edu/praneg3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,female,,head,Anterior,https://nematode.unl.edu/praneg4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,female,,tail,,https://nematode.unl.edu/praneg5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,female,,lateral field,,https://nematode.unl.edu/praneg6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,male,,head,Anterior,https://nematode.unl.edu/praneg7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,male,,tail,,https://nematode.unl.edu/praneg8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,female,,lateral field,,https://nematode.unl.edu/praneg9.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,female,,body,,https://nematode.unl.edu/pranegwa1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,female,,body,,https://nematode.unl.edu/pranegwa2.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,female,,head/esophagus,Anterior,https://nematode.unl.edu/pranegwa3.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,,,tail,,https://nematode.unl.edu/pranegwa4.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,female,,lateral field,,https://nematode.unl.edu/pranegwa5.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,female,,head,Anterior,https://nematode.unl.edu/pranegwa6.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,male,,tail,,https://nematode.unl.edu/pranegwa7.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus neglectus,female,,lips,,https://nematode.unl.edu/pranegwa8.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus penetrans,male,,body,,https://nematode.unl.edu/prapen1.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus penetrans,male,,body,,https://nematode.unl.edu/prapen10.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus penetrans,female,,tail tip,,https://nematode.unl.edu/prapen11.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus penetrans,,,phasmid,,https://nematode.unl.edu/prapen12.jpg,University of Nebraska,,https://nematode.unl.edu
,,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,Pratylenchus penetrans,male,,head,Anterior,https://nematode.unl.edu/prapen13.jpg,University of Nebraska,,https://nematode.unl.edu
